warehouse_key,name,phone,continent,country,country_code,city,address,latitude,longitude
W00503,Meridian Mall,+1-855-466-7467,North America,USA,US,Okemos,"Meridian Mall, 1982, West Grand River Avenue, Okemos, Ingham County, Michigan, 48864, United States",42.72514987153399,-84.41984923847792
W00504,The Shoppes at River Park,+1-855-466-7467,North America,USA,US,Fresno,"H&M, Paseo Del Centro, River Park Shopping Center, Fresno, Fresno County, California, 93720, United States",36.84880724,-119.7887447
W00505,Palm Desert,+1-855-466-7467,North America,USA,US,Palm Desert,"The Shops at Palm Desert, 72840, Highway 111, Palm Desert, Riverside County, California, 92260, United States",33.723543,-116.395678
W00506,The Shops at La Cantera,+1-855-466-7467,North America,USA,US,"San Antonio, TX","H&M, 15900, La Cantera Parkway, San Antonio, Bexar County, Texas, 78256, United States",29.59221638,-98.61198183
W00507,Tejon Ranch Outlets,+1-855-466-7467,North America,USA,US,Lebec,"1002, Crane Canyon Road, Lebec, Kern County, California, 93243, United States",34.834885521,-118.862232095
W00508,Concord Mills,+1-855-466-7467,North America,USA,US,"Concord, NC","Concord Mills, 8111, Concord Mills Boulevard, Concord Mills, Concord, Cabarrus County, North Carolina, 28027, United States",35.37010775,-80.723933
W00509,Apache Mall,+1-855-466-7467,North America,USA,US,"Rochester, MN","H&M, Apache Mall, Rochester, Olmsted County, Minnesota, 55902, United States",44.00488906600118,-92.47947898724584
W00510,Weberstown Mall,+1-855-466-7467,North America,USA,US,Stockton,"Weberstown Mall, West March Lane, Stockton, San Joaquin County, California, 95204, United States",37.99510509,-121.3115597
W00511,Governor's Square Mall,+1-855-466-7467,North America,USA,US,Tallahasse,"Governor's Square Mall, 1500, Apalachee Parkway, Tallahassee, Leon County, Florida, 32301, United States",30.43654035,-84.2530936
W00512,The Outlet Shoppes at El Paso,+1-855-466-7467,North America,USA,US,El Paso,"La Mesa Street, El Paso, El Paso County, Texas, 79835, United States",31.91427870661876,-106.58559153488346
W00513,The Mall at Bay Plaza,+1-855-466-7467,North America,USA,US,Bronx,"Mall at Bay Plaza, 200, Baychester Avenue, Bronx County, The Bronx, City of New York, New York, 10475, United States",40.8644068,-73.82734909
W00514,Oakwood Center,+1-855-466-7467,North America,USA,US,New Orleans,"Oakwood Center, Terry Parkway, Terrytown, Jefferson Parish, Louisiana, 70056, United States",29.92166653,-90.03855616
W00515,Grand Plaza Outlets,+1-855-466-7467,North America,USA,US,Calexico,"West 2nd Street, Calexico, Imperial County, California, 92231, United States",32.66500494,-115.5072469
W00516,Northpark Mall,+1-855-466-7467,North America,USA,US,Jackson,"REEDS Jewelers - Northpark Mall, 1200, East County Line Road, Greenbrook, Ridgeland, Madison County, Mississippi, 39157, United States",32.40261,-90.129027
W00517,Valencia Town Center,+1-855-466-7467,North America,USA,US,Valencia,"24201, Town Center Drive, Valencia Town Center, Valencia, Santa Clarita, Los Angeles County, California, 91355, United States",34.41557917,-118.5565857
W00518,The Oaks,+1-855-466-7467,North America,USA,US,Gainesville,"The Oaks Mall, 6419, West Newberry Road, Durant Estates, Gainesville, Alachua County, Florida, 32605, United States",29.657574364,-82.412416178
W00519,1133 Connecticut Avenue,+1-855-466-7467,North America,USA,US,"Washington, DC","H&M, 1133, Connecticut Avenue Northwest, Golden Triangle, Ward 2, Washington, District of Columbia, 20036, United States",38.90491351128647,-77.04036834603272
W00520,Dayton Mall,+1-855-466-7467,North America,USA,US,Dayton,"Dayton Mall, 2700, Mall Ring Road, Miami Township, Montgomery County, Ohio, 45342, United States",39.63413401,-84.22217578
W00521,Tanger Outlets Commerce Georgia,+1-855-466-7467,North America,USA,US,"Commerce, CA","Steven B Tanger Boulevard, Tanger Outlets, Commerce, Jackson County, Georgia, 30599, United States",34.25178826,-83.47361068
W00522,Cross Creek Mall,+1-855-466-7467,North America,USA,US,"Fayetteville, AR","Gordon's Jewelers, 419, Morganton Road, The Oaks, Fayetteville, Cumberland County, North Carolina, 28303, United States",35.07216373,-78.96050821
W00523,Melbourne Square Mall,+1-855-466-7467,North America,USA,US,Melbourne,"Melbourne Square Mall, 1700, Gateway Drive, Melbourne, Brevard County, Florida, 32904, United States",28.08151880854502,-80.65059546519325
W00524,Fig at 7th,+1-855-466-7467,North America,USA,US,Los Angeles,"Nordstrom Rack, West 7th Street, Financial District, Downtown, Los Angeles, Los Angeles County, California, 90017, United States",34.04931654801712,-118.26115954475524
W00525,Boynton Beach Mall,+1-855-466-7467,North America,USA,US,Boynton Beach,"Old Boynton Road, Boynton Beach, Palm Beach County, Florida, 33436, United States",26.53519781,-80.09616894
W00526,Parkway Plaza,+1-855-466-7467,North America,USA,US,El Cajon,"Parkway Plaza, Arnele Avenue, El Cajon, California, 92020, United States",32.80610093,-116.9663885
W00527,Northridge Mall,+1-855-466-7467,North America,USA,US,Salinas,"Hometown Buffet, Boronda Road, Santa Rita, Salinas, Monterey County, California, 93906, United States",36.72084389,-121.6573133
W00528,Fayette Mall,+1-855-466-7467,North America,USA,US,Lexington,"Fayette Mall, Nicholasville Road, Blueberry Hill, Lexington, Fayette County, Kentucky, 40503, United States",37.9882506,-84.52863961
W00529,University Town Center,+1-855-466-7467,North America,USA,US,Sarasota,"Mall at University Town Center, 140, University Town Center Drive, Sarasota County, Florida, 34243, United States",27.38461553,-82.453104
W00530,Louis Joliet Mall,+1-855-466-7467,North America,USA,US,Joliet,"Louis Joliet Mall, 3340, Mall Loop Drive, Louis Joliet Mall, Joliet, Plainfield Township, Will County, Illinois, 60431, United States",41.576846,-88.165224
W00531,4 Times Square,+1-855-466-7467,North America,USA,US,New York City,"4 Times Square, 4, Times Square, Manhattan, New York County, City of New York, New York, 10036, United States",40.75597524,-73.98609169
W00532,Shops at Rivercenter,+1-855-466-7467,North America,USA,US,"San Antonio, TX","Shops at Rivercenter Mall, East Commerce Street, Hemisfair, San Antonio, Bexar County, Texas, 78205, United States",29.42420282,-98.48678756
W00533,Cool Springs Galleria,+1-855-466-7467,North America,USA,US,Franklin,"Coolsprings Galleria, Galleria Boulevard, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.95561767653513,-86.8144878861716
W00534,Ka Makana Ali'i,+1-855-466-7467,North America,USA,US,Kapolei,"Ka Makana Ali`i, 91-5431, Kapolei Parkway, ‘Ewa Villages, East Kapolei, Kapolei, Honolulu County, Hawaii, 96707, United States",21.3328756,-158.0519426
W00535,Southwest Plaza Mall,+1-855-466-7467,North America,USA,US,Littleton,"H&M, West Bowles Avenue, Jefferson County, Colorado, 80127, United States",39.6118066,-105.0960216
W00536,Foothills Mall,+1-855-466-7467,North America,USA,US,Fort Collins,"Foothills Shopping Mall, 235, East Foothills Parkway, Foothills Shopping Mall, Fort Collins, Larimer County, Colorado, 80525, United States",40.54311518064843,-105.07376958564272
W00537,Natick Mall,+1-855-466-7467,North America,USA,US,Natick,"Natick Mall, Nouvelle Way, Natick Mall, Natick, Middlesex County, Massachusetts, 01760, United States",42.30100103,-71.3855245
W00538,Southlands,+1-855-466-7467,North America,USA,US,"Aurora, IL","H&M, 6205, South Main Street, Southlands Shopping Center, Aurora, Arapahoe County, Colorado, 80016, United States",39.60401633,-104.709189233135
W00539,Westfield Fashion Square,+1-855-466-7467,North America,USA,US,Sherman Oaks,"Westfield Fashion Square Mall, Murietta Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, United States",34.15683071,-118.4385898
W00540,Citrus Park,+1-855-466-7467,North America,USA,US,Tampa,"Starbucks, 7968, Citrus Park Town Center Boulevard, Spivey, Citrus Park Crossing, Tampa, Hillsborough County, Florida, 33625, United States",28.06897206,-82.57687775
W00541,Chicago Ridge Mall,+1-855-466-7467,North America,USA,US,"Chicago Ridge, IL","Pandora, 500, Chicago Ridge Mall, Chicago Ridge, Worth Township, Cook County, Illinois, 60415, United States",41.71540099,-87.78239795
W00542,Pike Outlets,+1-855-466-7467,North America,USA,US,Long Beach,"H&M, Bay Street, The Pike Outlets, Long Beach, California, 90834, United States",33.76488456,-118.1942345
W00543,Volusia Mall,+1-855-466-7467,North America,USA,US,Daytona Beach,"Volusia Mall, 1700, International Speedway Boulevard, Daytona Beach, Volusia County, Florida, 32114, United States",29.19730913,-81.06203735
W00544,Gateway Mall,+1-855-466-7467,North America,USA,US,Lincoln,"Gateway Mall, 6100, O Street, Riley, Lincoln, Lancaster County, Nebraska, 68505, United States",40.81604598,-96.63657837
W00545,St. Augustine Outlets,+1-855-466-7467,North America,USA,US,St Augustine,"Papaya, Outlet Centre Drive, Saint Augustine, Saint Johns County, Florida, 32084, United States",29.92607715,-81.412175
W00546,Pacific City,+1-855-466-7467,North America,USA,US,Huntington Beach,"Ola Mexican Kitchen, 21040, Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States",33.65448702,-117.9971699
W00547,Hillside Village,+1-855-466-7467,North America,USA,US,Cedar Hill,"H&M, West Pleasant Run Road, Cedar Hill, Dallas County, Texas, 75104, United States",32.6032393,-96.9421733
W00548,Deptford Mall,+1-855-466-7467,North America,USA,US,Deptford,"Deptford Mall, Mall West Drive, Deptford Mall, Deptford Township, Gloucester County, New Jersey, 08096, United States",39.83172857,-75.09709418
W00549,Macomb Mall,+1-855-466-7467,North America,USA,US,"Roseville, MN","Macomb Mall, Beaconsfield Street, Roseville, Macomb County, Michigan, 48035, United States",42.53504408,-82.91734815
W00550,Quail Springs Mall,+1-855-466-7467,North America,USA,US,Oklahoma City,"H&M, Northwest 140th Street, Quail Springs Mall, Oklahoma City, Oklahoma County, Oklahoma, 73134, United States",35.6133704,-97.55844086
W00551,Tanger Outlets Grand Rapids,+1-855-466-7467,North America,USA,US,"Grand Rapids, MI","Tanger Outlet Mall, Byron Township, Kent County, Michigan, 49315, United States",42.8079987,-85.6722096
W00552,Riverchase Galleria,+1-855-466-7467,North America,USA,US,Hoover,"Galleria Circle, Riverchase Galleria, Hoover, Jefferson County, Alabama, 35244, United States",33.37824333,-86.80833145
W00553,Golden Triangle Mall,+1-855-466-7467,North America,USA,US,Denton,"South Interstate 35E, Denton, Denton County, Texas, 76205, United States",33.1898956,-97.1084992
W00554,Laurel Park Place,+1-855-466-7467,North America,USA,US,Detroit,"Laurel Park Place, 37700, 6 Mile Road, Livonia, Wayne County, Michigan, 48152, United States",42.41347568,-83.41575846
W00555,Monterey Street,+1-855-466-7467,North America,USA,US,San Luis Obispo,"886, Monterey Street, Downtown, San Luis Obispo, San Luis Obispo County, California, 93410, United States",35.2812166,-120.6628021
W00556,NewPark Mall,+1-855-466-7467,North America,USA,US,Newark,"Newpark Mall, 2086, Newpark Mall, Mowry Landing, Newark, Alameda County, California, 94560, United States",37.52630026,-122.0015833
W00557,Outlet Shoppes of the Bluegrass,+1-855-466-7467,North America,USA,US,Louisville,"I 64, Veechdale, Shelby County, Kentucky, 40067, United States",38.20721307,-85.35238087
W00558,Jefferson Mall,+1-855-466-7467,North America,USA,US,Louisville,"Jefferson Mall, 4801, Outer Loop, Louisville, Jefferson County, Kentucky, 40219, United States",38.14012586,-85.66986055
W00559,Chesterfield Towne Center,+1-855-466-7467,North America,USA,US,Richmond,"Shoe Dept. Encore, 1150, Midlothian Turnpike, Bon Air, Chesterfield County, Virginia, 23235, United States",37.50735948306893,-77.6091754490838
W00560,Foxwoods Outlet Center,+1-855-466-7467,North America,USA,US,Mashantucket,"Tanger Outlets Foxwoods, Fox Tower Drive, Ledyard, Southeastern Connecticut Planning Region, 06338, United States",41.47493035,-71.96075792
W00561,Tempe Market Place,+1-855-466-7467,North America,USA,US,Tempe,"H&M, East Tempe Marketplace Drive, The District at Tempe Marketplace, Tempe, Maricopa County, Arizona, 85281, United States",33.43270915,-111.9033879
W00562,Empire Outlets,+1-855-466-7467,North America,USA,US,Staten Island,"King's Walk, Staten Island, Richmond County, City of New York, New York, 10301, United States",40.644601,-74.075575
W00563,Outlets at San Clemente,+1-855-466-7467,North America,USA,US,San Clemente,"101, Avenida Vista Hermosa, San Clemente, Orange County, California, 92672, United States",33.4390793,-117.626831
W00564,North Riverside Park Mall,+1-855-466-7467,North America,USA,US,"North Riverside, IL","North Riverside Park Mall, 7501, West Cermak Road, North Riverside, Riverside Township, Cook County, Illinois, 60546, United States",41.84726701,-87.81084532
W00565,Dolphin Mall,+1-855-466-7467,North America,USA,US,Miami,"Dolphin Mall, 11401, Northwest 12th Street, Sweetwater, Miami, Miami-Dade County, Florida, 33172, United States",25.78764717,-80.38195485
W00566,Kitsap Mall,+1-855-466-7467,North America,USA,US,Silverdale,"Kitsap Mall, 10315, Silverdale Way Northwest, Silverdale, Kitsap County, Washington, 98383, United States",47.6580889,-122.6899548
W00567,Tanger Outlets at Foley,+1-855-466-7467,North America,USA,US,Foley,"Starbucks, 2601, McKenzie Street, Foley, Baldwin County, Alabama, 36535, United States",30.37670715497395,-87.68237420503237
W00568,Southern Park Mall,+1-855-466-7467,North America,USA,US,Youngstown,"Southern Park Mall, California Avenue, Southern Park Mall, Boardman, Mahoning County, Ohio, 44512, United States",41.02024817206555,-80.65936803995055
W00569,Eastwood Mall,+1-855-466-7467,North America,USA,US,Niles,"H&M, Eastwood Mall Boulevard, Eastwood Mall, Niles, Howland, Trumbull County, Ohio, 44484, United States",41.2142260920176,-80.75139197641403
W00570,North Star Mall,+1-855-466-7467,North America,USA,US,"San Antonio, TX","North Star Mall, 7400, San Pedro Avenue, San Antonio, Bexar County, Texas, 78216, United States",29.518746,-98.494482
W00571,Westmoreland Mall,+1-855-466-7467,North America,USA,US,Greensburg,"Westmoreland Mall, 5256, Old State Route 30, Greensburg, Westmoreland County, Pennsylvania, 15601, United States",40.30041949825586,-79.50843952247618
W00572,Parkdale Mall,+1-855-466-7467,North America,USA,US,Beaumont,"Parkdale Mall, 6155, Eastex Freeway, Rosedale, Beaumont, Jefferson County, Texas, 77706, United States",30.12546983004583,-94.1628872993515
W00573,Greenbrier Mall,+1-855-466-7467,North America,USA,US,Chesapeake,"1401, Greenbrier Parkway, Greenbrier, Chesapeake, Virginia, 23320, United States",36.77989309425779,-76.22751375522535
W00574,Pearland Town Center,+1-855-466-7467,North America,USA,US,"Houston, TX","Gringo's Mexican Kitchen, 3005, Kirby Drive, Pearland, Brazoria County, Texas, 77584, United States",29.5542955,-95.3966956
W00575,Oakland Mall,+1-855-466-7467,North America,USA,US,Troy,"Oakland Mall, 41, West 14 Mile Road, Troy, Oakland County, Michigan, 48083, United States",42.5368028,-83.11208193
W00576,Tanger Outlets at Myrtle Beach,+1-855-466-7467,North America,USA,US,Myrtle Beach,"Tanger Outlets, 10835, Kings Road, North Myrtle Beach, Horry County, South Carolina, 29572, United States",33.7843612,-78.7746921
W00577,Green Tree Mall,+1-855-466-7467,North America,USA,US,Clarksville,"Green Tree Mall, Greentree Boulevard, Clarksville, Clark County, Indiana, 47219, United States",38.316275,-85.76414127
W00578,Tanger Outlet San Marcos,+1-855-466-7467,North America,USA,US,San Marcos,"H&M, South Interstate 35, San Marcos, Hays County, Texas, 78666, United States",29.824614,-97.987946
W00579,Eastridge Mall,+1-855-466-7467,North America,USA,US,San Jose,"Eastridge, Eastridge Loop, Eastridge Center, San Jose, Santa Clara County, California, 95121, United States",37.325514,-121.81472
W00580,Village at Meridian,+1-855-466-7467,North America,USA,US,Boise,"3505, East Monarch Sky Lane, The Village At Meridian, Meridian, Ada County, Idaho, 83646, United States",43.6208298,-116.3512864
W00581,Nebraska Crossing Outlet,+1-855-466-7467,North America,USA,US,"Gretna, NE","Fossil, Melia Drive, Nebraska Crossing Outlets, Gretna, Sarpy County, Nebraska, 68028, United States",41.09791181414811,-96.2509776287372
W00582,Valley mall,+1-855-466-7467,North America,USA,US,Harrisonburg,"Valley Mall, 1925, East Market Street, Harrisonburg, Virginia, 22801, United States",38.42780502884173,-78.8436841919713
W00583,Richland Mall,+1-855-466-7467,North America,USA,US,Waco,"Richland Mall, 6001, West Waco Drive, Waco, McLennan County, Texas, 76710, United States",31.516121,-97.1897
W00584,Tanger Outlets Southaven,+1-855-466-7467,North America,USA,US,Southaven,"I 55;I 69, De Soto Woods, Southaven, DeSoto County, Mississippi, 38671, United States",34.9362336,-89.9937933
W00585,Ft Lauderdale Galleria,+1-855-466-7467,North America,USA,US,Fort Lauderdale,"The Galleria at Fort Lauderdale, 2414, East Sunrise Boulevard, Fort Lauderdale, Broward County, Florida, 33304, United States",26.13702694,-80.1133977
W00586,Paseo Colorado,+1-855-466-7467,North America,USA,US,Pasadena,"Pasadena Civic Center District, South Arroyo Parkway, Old Pasadena, Pasadena, California, 91105, United States",34.14514657762497,-118.14461275595858
W00587,The Outlets at Sparks,+1-855-466-7467,North America,USA,US,Sparks,"H&M, Scheels Drive, Outlets at Legends, Sparks, Washoe County, Nevada, 89341, United States",39.53198338806247,-119.72079325008848
W00588,Mall Del Norte,+1-855-466-7467,North America,USA,US,Laredo,"Mall Del Norte, 5300, San Dario Avenue, Nye, Laredo, Webb County, Texas, 78041, United States",27.55317523503806,-99.49801677524216
W00589,Logan Valley Mall,+1-855-466-7467,North America,USA,US,Altoona,"Logan Valley Mall, 5580, Good Lane, Altoona, Blair County, Pennsylvania, 16602, United States",40.46943127,-78.41174536
W00590,Francis Scott Key Mall,+1-855-466-7467,North America,USA,US,Frederick,"Francis Scott Key Mall, 5500, Buckeystown Pike, Ballenger Creek, Frederick County, Maryland, 21704, United States",39.38232922335534,-77.4050485826645
W00591,Grand Central Mall,+855-466-7467,North America,USA,US,Vienna,"500, 32nd Street, Vienna, Wood County, West Virginia, 26105, United States",39.327,-81.5485
W00592,Capital City Mall,+1-855-466-7467,North America,USA,US,Camp Hill,"H&M, Hartzdale Drive, Lower Allen, Cumberland County, Pennsylvania, 17011, United States",40.222284,-76.93335573
W00593,Valley Mall,+1-855-466-7467,North America,USA,US,Hagerstown,"Valley Mall, 17301, Valley Mall Road, Valley Mall, Halfway, Washington County, Maryland, 21740, United States",39.62506517287239,-77.77063161045078
W00594,The Shops at Montebello,+1-855-466-7467,North America,USA,US,Los Angeles,"Montebello Boulevard, California, 91770, United States",34.036997,-118.083616
W00595,Arrowhead Towne Towne Center,+1-855-466-7467,North America,USA,US,"Glendale, AZ","Arrowhead Towne Center, 7700, West Arrowhead Towne Center, Arrowhead Towne Center, Glendale, Maricopa County, Arizona, 85308, United States",33.64190407637157,-112.22440451272394
W00596,Shoppes at Eastchase,+1-855-466-7467,North America,USA,US,Montgomery,"Banana Republic, Eastchase Lane, Halcyon, Montgomery, Montgomery County, Alabama, 36117, United States",32.35842,-86.165991
W00597,The Mall at Prince Georges,+1-855-466-7467,North America,USA,US,Hyattsville,"The Mall at Prince Georges, 3500, East-West Highway, Hyattsville, Prince George's County, Maryland, 20782, United States",38.96863442296124,-76.95832806599799
W00598,Fifth Avenue,+1-855-466-7467,North America,USA,US,New York City,"H&M, 591, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",40.75702616,-73.97802191
W00599,Lakewood Center,+1-855-466-7467,North America,USA,US,"Lakewood, CA","B Street, Lakewood Center, Lakewood, California, 90714, United States",33.84973247,-118.1401699
W00600,Downtown Summerlin,+1-855-466-7467,North America,USA,US,Las Vegas,"Marketwalk Place, Downtown Summerlin, Summerlin South, Clark County, Nevada, 89135, United States",36.1496371,-115.3348638
W00601,H&M Stonewood Center,+1-855-466-7467,North America,USA,US,Downey,"Stonewood Center, 251, Stonewood Street, Downey, California, 90241, United States",33.935644,-118.119437
W00602,The Shoppes at Arbor Lakes,+1-855-466-7467,North America,USA,US,Maple Grove,"Maple Grove Transit Station, Main Street, Arbor Lakes Retail Center, Maple Grove, Hennepin County, Minnesota, 55369, United States",45.0922167,-93.43699618
W00603,Hulen Mall,+1-855-466-7467,North America,USA,US,Fort Worth,"South Hulen Street, Fort Worth, Tarrant County, Texas, 76132, United States",32.67783574893451,-97.39791281254328
W00604,Fashion Square Mall,+1-855-466-7467,North America,USA,US,Saginaw,"Fashion Square Mall, 4787, Fashion Square Mall, Saginaw Charter Township, Saginaw County, Michigan, 48604, United States",43.475984,-83.972284
W00605,Hill Country Galleria,+1-855-466-7467,North America,USA,US,Bee Cave,"H&M, Vista Ridge, Hill Country Galleria, Bee Cave, Travis County, Texas, 78738, United States",30.30973066,-97.94318049
W00606,Jefferson Valley,+1-855-466-7467,North America,USA,US,Yorktown Heights,"Jefferson Valley Mall, 650, Lee Boulevard, Jefferson Village, Town of Yorktown, Westchester County, New York, 10598, United States",41.32863553506316,-73.80848720859433
W00607,Valley Plaza Mall,+1-855-466-7467,North America,USA,US,Bakersfield,"Valley Plaza Mall, 2701, Ming Avenue, Bakersfield, Kern County, California, 93304, United States",35.337954,-119.031694
W00608,Sawgrass Mills,+1-855-466-7467,North America,USA,US,Fort Lauderdale,"Sawgrass Mills, Purple Parrot Place, Sunrise, Broward County, Florida, 33323, United States",26.15152313488167,-80.32052196360598
W00609,Killeen Mall,+1-855-466-7467,North America,USA,US,Killeen,"Killeen Mall, 2100, South W.S. Young Drive, Killeen, Bell County, Texas, 76543, United States",31.0934138,-97.7165251
W00610,Tanger Outlets Daytona,+1-855-466-7467,North America,USA,US,Daytona Beach,"I 95, Daytona Beach, Volusia County, Florida, 32124, United States",29.2135217,-81.10084
W00611,Barnes Crossing,+1-855-466-7467,North America,USA,US,Tupelo,"Mall at Barnes Crossing, Mall Circle, Tupelo, Lee County, Mississippi, 38804, United States",34.30846174,-88.70188327
W00612,Moorestown Mall,+1-855-466-7467,North America,USA,US,Moorestown,"Moorestown Mall, NJ 38, Moorestown Mall, Moorestown Township, Burlington County, New Jersey, 08052, United States",39.94324477062246,-74.96465338979226
W00613,Ingram Park Mall,+1-8554667467,North America,USA,US,"San Antonio, TX","Ingram Park Mall, 6301, Northwest Loop 410, San Antonio, Bexar County, Texas, 78238, United States",29.469017,-98.621004
W00614,763 Collins Avenue,+1-855-466-7467,North America,USA,US,Miami Beach,"126, 8th Street, South Beach, Miami Beach, Miami-Dade County, Florida, 33139, United States",25.77794955,-80.13196375
W00615,White Marsh Mall,+1-855-466-7467,North America,USA,US,Baltimore,"White Marsh Mall, 8200, Perry Hall Boulevard, White Marsh, Baltimore County, Maryland, 21236, United States",39.375218,-76.467668
W00616,Summit Fair,+1-855-466-7467,North America,USA,US,Kansas City,"Northwest Summit Woods, SummitWoods Crossing, Lee's Summit, Jackson County, Missouri, 64065, United States",38.929479,-94.409093
W00617,Sugarloaf Mills,+1-855-466-7467,North America,USA,US,"Lawrenceville, GA","Sugarloaf Mills, 5900, Sugarloaf Parkway, Lawrenceville, Gwinnett County, Georgia, 30043, United States",33.98172,-84.080916
W00618,Southlake Mall,+1-855-466-7467,North America,USA,US,Morrow,"Southlake Mall, Morrow, Clayton County, Georgia, 30260, United States",33.57526439,-84.35199839
W00619,Patrick Henry Mall,+1-855-466-7467,North America,USA,US,Newport News,"Patrick Henry Shopping Mall, 12300, Jefferson Avenue, Kiln Creek, Newport News, Virginia, 23602, United States",37.11390496,-76.49684551
W00620,York Galleria,+1-855-466-7467,North America,USA,US,York,"York Galleria Mall, 2899, Whiteford Road, Springettsbury Township, York County, Pennsylvania, 17402, United States",39.98891744648711,-76.67571343758038
W00621,Westfield Vancouver,+1-855-466-7467,North America,USA,US,Vancouver,"Vancouver Mall, 8700, Northeast Vancouver Mall Drive, Vancouver Mall, Vancouver, Clark County, Washington, 98662, United States",45.65814625857175,-122.58454625311902
W00622,Westgate Mall,+1-855-466-7467,North America,USA,US,Spartanburg,"205, West Blackstock Road, Spartanburg, Spartanburg County, South Carolina, 29301, United States",34.939743,-81.995217
W00623,The Shoppes at Bel Air,+1-855-466-7467,North America,USA,US,Mobile,"Bel Air Mall, Bridlewood, Mobile, Mobile County, Alabama, 36606, United States",30.67301657,-88.12121419
W00624,Lakeland Square Mall,+1-855-466-7467,North America,USA,US,Lakeland,"Lakeland Square Mall, Mall Hill, Lakeland Square Mall, Lakeland, Polk County, Florida, 33809, United States",28.09179417,-81.97778912
W00625,Colonie Center,+1-855-466-7467,North America,USA,US,Albany,"1417, Central Avenue, Roessleville, Town of Colonie, Albany County, New York, 12205, United States",42.70965539,-73.8166666
W00626,Centre at Salisbury,+1-855-466-7467,North America,USA,US,Salisbury,"The Centre at Salisbury, 2300, North Salisbury Boulevard, Salisbury, Wicomico County, Maryland, 21801, United States",38.39839912,-75.56612117
W00627,Perry Crossing,+1-855-466-7467,North America,USA,US,Plainfield,"The Shoppes at Perry Crossing, Perry Road, Plainfield, Hendricks County, Indiana, 46168, United States",39.71159823,-86.35905281
W00628,La Palmera,+1-855-466-7467,North America,USA,US,Corpus Christi,"La Palmera, 5488, South Padre Island Drive, Corpus Christi, Nueces County, Texas, 78411, United States",27.71162855,-97.37323161
W00629,Pecanland Mall,+1-855-466-7467,North America,USA,US,Monroe,"Pecanland Mall, 4700, Millhaven Road, Magenta, Monroe, Ouachita Parish, Louisiana, 71203, United States",32.49811669,-92.05906749
W00630,Kirkwood Mall,+1-855-466-7467,North America,USA,US,Bismarck,"Kirkwood Mall, 706, South 7th Street, Bismarck, Burleigh County, North Dakota, 58504, United States",46.79665385,-100.7848126
W00631,The Mall at Stonecrest,+1-855-466-7467,North America,USA,US,Atlanta,"American Eagle Outfitters, 8060, Mall Parkway, Lithonia, DeKalb County, Georgia, 30037, United States",33.69870346,-84.09553796
W00632,Outlet Shoppes at Laredo,+1-855-466-7467,North America,USA,US,Laredo,"The Outlet Shoppes of Laredo, 1600, Water Street, Western Division, Laredo, Webb County, Texas, 78040, United States",27.50171083773236,-99.51111235826816
W00633,Longview Mall,+1-855-466-7467,North America,USA,US,Longview,"West Loop 281, Longview, Gregg County, Texas, 75605, United States",32.53956343,-94.75114508
W00634,South Hill Mall,+1-855-466-7467,North America,USA,US,Puyallup,"JCPenney, 3500, South Meridian, Puyallup, Pierce County, Washington, 98373, United States",47.15762011,-122.297726
W00635,Dartmouth Mall,+1-855-466-7467,North America,USA,US,Dartmouth,"Dartmouth Mall, 362, State Road, Smith Mills, Dartmouth, Bristol County, Massachusetts, 02747, United States",41.64169185,-70.99138169
W00636,Wyoming Valley Mall,+1-855-466-7467,North America,USA,US,Wikes-Barre,"Wyoming Valley Mall, Wyoming Valley Mall Road, Wilkes-Barre, Luzerne County, Pennsylvania, 18711, United States",41.24642601,-75.84430781
W00637,Mayfair Town Center,+1-855-466-7467,North America,USA,US,"Wilmington, NC","6867, Main Street, Wilmington, New Hanover County, North Carolina, 28405, United States",34.2425132,-77.83088952
W00638,Tanger Hilton Head,+1-855-466-7467,North America,USA,US,Bluffton,"H&M, Bluffton Parkway, Beaufort County, South Carolina, United States",32.23913973,-80.82039678
W00639,Santa Fe Place,+1-855-466-7467,North America,USA,US,Santa Fe,"Santa Fe Place, 4250, Cerrillos Road, Santa Fe, Santa Fe County, New Mexico, 87507, United States",35.63617816,-106.0148217
W00640,The Outlet Shop of Grand River,+1-855-466-7467,North America,USA,US,Leeds,"Grand River Boulevard, Leeds, Jefferson County, Alabama, 35094, United States",33.54894615,-86.5956375
W00641,River Hills Mall,+1-855-466-7467,North America,USA,US,Mankato,"River Hills Mall, Adams Street, Mankato, Blue Earth County, Minnesota, 56001, United States",44.17284288,-93.95378533
W00642,The Parks Mall at Arlington,+1-855-466-7467,North America,USA,US,Arlington,"Chick-fil-A, 3811, Parks at Arlington Mall, Shops at the Parks, Arlington, Tarrant County, Texas, 76015, United States",32.68134509,-97.129451
W00643,Fashion Outlets at Market East,+855-466-7467,North America,USA,US,Philadelphia,"North 15th Street, Gayborhood, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19102, United States",39.9525839,-75.16522150000003
W00644,The Village at Cumberland Park,+1-855-466-7467,North America,USA,US,Tyler,"North College Avenue, Tyler, Smith County, Texas, 75702, United States",32.3512601,-95.3010624
